video,prompt,input_image,icon_image
maze6_0924.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0924_00.png,maze6_0924_icon.png
maze6_0925.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0925_00.png,maze6_0925_icon.png
maze6_0926.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0926_00.png,maze6_0926_icon.png
maze6_0927.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0927_00.png,maze6_0927_icon.png
maze6_0928.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0928_00.png,maze6_0928_icon.png
maze6_0929.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0929_00.png,maze6_0929_icon.png
maze6_0930.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0930_00.png,maze6_0930_icon.png
maze6_0931.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0931_00.png,maze6_0931_icon.png
maze6_0932.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0932_00.png,maze6_0932_icon.png
maze6_0933.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0933_00.png,maze6_0933_icon.png
maze6_0934.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0934_00.png,maze6_0934_icon.png
maze6_0935.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0935_00.png,maze6_0935_icon.png
maze6_0936.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0936_00.png,maze6_0936_icon.png
maze6_0937.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0937_00.png,maze6_0937_icon.png
maze6_0938.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0938_00.png,maze6_0938_icon.png
maze6_0939.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0939_00.png,maze6_0939_icon.png
maze6_0940.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0940_00.png,maze6_0940_icon.png
maze6_0941.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0941_00.png,maze6_0941_icon.png
maze6_0942.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0942_00.png,maze6_0942_icon.png
maze6_0943.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0943_00.png,maze6_0943_icon.png
maze6_0944.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0944_00.png,maze6_0944_icon.png
maze6_0945.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0945_00.png,maze6_0945_icon.png
maze6_0946.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0946_00.png,maze6_0946_icon.png
maze6_0947.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0947_00.png,maze6_0947_icon.png
maze6_0948.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0948_00.png,maze6_0948_icon.png
maze6_0949.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0949_00.png,maze6_0949_icon.png
maze6_0950.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0950_00.png,maze6_0950_icon.png
maze6_0951.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0951_00.png,maze6_0951_icon.png
maze6_0952.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0952_00.png,maze6_0952_icon.png
maze6_0953.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0953_00.png,maze6_0953_icon.png
maze6_0954.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0954_00.png,maze6_0954_icon.png
maze6_0955.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0955_00.png,maze6_0955_icon.png
maze6_0956.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0956_00.png,maze6_0956_icon.png
maze6_0957.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0957_00.png,maze6_0957_icon.png
maze6_0958.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0958_00.png,maze6_0958_icon.png
maze6_0959.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0959_00.png,maze6_0959_icon.png
maze6_0960.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0960_00.png,maze6_0960_icon.png
maze6_0961.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0961_00.png,maze6_0961_icon.png
maze6_0962.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0962_00.png,maze6_0962_icon.png
maze6_0963.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0963_00.png,maze6_0963_icon.png
maze6_0964.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0964_00.png,maze6_0964_icon.png
maze6_0965.mp4,"Create a 2D animation based on the provided image of a maze.    The agent slides smoothly along the white path, stopping perfectly on the red flag and then acquiring a trophy.    The agent never slides or crosses into the black segments of the maze.    The camera is a static, top-down view showing the entire maze.    Maze:    * The maze paths are white, the walls are black.    * The agent starts from origin, represented by a green circle.    * The agent slides smoothly along the white path.    * The agent never slides or crosses into the black segments of the maze.    * The agent stops perfectly on the red flag, acquiring a trophy thereafter.    Scene:    * No change in scene composition.    * No change in the layout of the maze.    * The agent travels along the path without speeding up or slowing down.    Camera:    * Static camera.    * No zoom.    * No pan.    * No glitches, noise, or artifacts.",maze6_0965_00.png,maze6_0965_icon.png
